ts,liquid_rate_in_hr,ice_rate_in_hr,snow_rate_in_hr,horizontal_mf_salt,road_liq_depth_in,road_ice_depth_in,road_unbndice_depth_in,road_cmpsnw_in,road_snow_depth_in,prct_ice,speed_mph,profile_speed,ref_speed,imputed,rel_speed
2017-12-14 01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8255626081938835,0.8255626081938835,69.32,1.0,0.8255626081938835
2017-12-14 02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8806982111944606,0.8806982111944606,69.32,1.0,0.8806982111944606
2017-12-14 03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822850548182343,0.8822850548182343,69.32,1.0,0.8822850548182343
2017-12-14 04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8113716923584207,0.8113716923584207,69.32,1.0,0.8113716923584207
2017-12-14 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9264281592613965,0.9042123485285632,69.32,0.0,0.9264281592613965
2017-12-14 06,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8860357761107907,0.8573571840738605,69.32,0.0,0.8860357761107907
2017-12-14 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7899596076168495,0.8881491633006348,69.32,0.0,0.7899596076168495
2017-12-14 08,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8889209463358339,0.8874422965954992,69.32,0.0,0.8889209463358339
2017-12-14 09,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9381130986728218,0.9165536641661859,69.32,0.0,0.9381130986728218
2017-12-14 10,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9267166762839008,0.8998124639353723,69.32,0.0,0.9267166762839008
2017-12-14 11,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9179169070975188,0.9242931332948645,69.32,0.0,0.9179169070975188
2017-12-14 12,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9104154645124063,0.9206650317368726,69.32,0.0,0.9104154645124063
2017-12-14 13,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9102712060011542,0.9168710328909406,69.32,0.0,0.9102712060011542
2017-12-14 14,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8303519907674554,0.8902120600115407,69.32,0.0,0.8303519907674554
2017-12-14 15,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8871898442008079,0.8841820542412003,69.32,0.0,0.8871898442008079
2017-12-14 16,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378245816503176,0.9049264281592615,69.32,0.0,0.9378245816503176
2017-12-14 17,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8229948066935949,0.9065280772618217,69.32,0.0,0.8229948066935949
2017-12-14 18,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939699942296596,0.8950014425851126,69.32,0.0,0.8939699942296596
2017-12-14 19,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9133006347374496,0.9234291007379962,69.32,0.0,0.9133006347374496
2017-12-14 20,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222735141373342,0.886362255899414,69.32,0.0,0.8222735141373342
2017-12-14 21,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9024812463935373,0.8573860357761108,69.32,0.0,0.9024812463935373
2017-12-14 22,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9016156953260244,0.8525932588846272,69.32,0.0,0.9016156953260244
2017-12-14 23,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9215714560492403,0.9215714560492403,69.32,1.0,0.9215714560492403
2017-12-15 00,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7934218118869014,0.8726197345643394,69.32,0.0,0.7934218118869014
2017-12-15 01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295826120407772,0.8295826120407772,69.32,1.0,0.8295826120407772
2017-12-15 02,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9448932487016735,0.9448932487016735,69.32,1.0,0.9448932487016735
2017-12-15 03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052870744373919,0.8052870744373919,69.32,1.0,0.8052870744373919
2017-12-15 04,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.004,0.09,100.0,0.7357184073860359,0.8278675386292237,69.32,0.0,0.7357184073860359
2017-12-15 05,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.008,0.15,100.0,0.9624927870744374,0.8911809963454511,69.32,0.0,0.9624927870744374
2017-12-15 06,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.016,0.1,99.0,0.9446047316791693,0.884261396422389,69.32,0.0,0.9446047316791693
2017-12-15 07,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.022,0.06,99.0,0.8671379111367572,0.8678447778418927,69.32,0.0,0.8671379111367572
2017-12-15 08,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.028,0.03,99.0,0.9307559145989613,0.8906809001731103,69.32,0.0,0.9307559145989613
2017-12-15 09,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.031,0.02,99.0,0.9270051933064053,0.8905943450663589,69.32,0.0,0.9270051933064053
2017-12-15 10,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.033,0.02,100.0,0.8672821696480093,0.884427293710329,69.32,0.0,0.8672821696480093
2017-12-15 11,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.034,0.01,98.0,0.9283035199076746,0.8730741488747837,69.32,0.0,0.9283035199076746
2017-12-15 12,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.032,0.01,98.0,0.9581650317368726,0.8966349804112128,69.32,0.0,0.9581650317368726
2017-12-15 13,0.0,0.0,0.01,0.0,0.001,0.0,0.0,0.03,0.01,96.0,0.8491055972302367,0.8945546208278922,69.32,0.0,0.8491055972302367
2017-12-15 14,0.0,0.0,0.03,0.0,0.001,0.0,0.0,0.027,0.0,96.0,0.7010963646855165,0.8751252771281927,69.32,0.0,0.7010963646855165
2017-12-15 15,0.0,0.0,0.03,0.0,0.001,0.0,0.0,0.025,0.0,96.0,0.8954125793421813,0.8815713548151973,69.32,0.0,0.8954125793421813
2017-12-15 16,0.0,0.0,0.03,0.0,0.001,0.0,0.0,0.023,0.0,96.0,0.9060877091748414,0.8925129832660128,69.32,0.0,0.9060877091748414
2017-12-15 17,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.024,0.01,97.0,0.8985862665897288,0.8860357761107907,69.32,0.0,0.8985862665897288
2017-12-15 18,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.024,0.0,97.0,0.8633871898442009,0.8908035199076747,69.32,0.0,0.8633871898442009
2017-12-15 19,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.026,0.01,97.0,0.842325447201385,0.912391806116561,69.32,0.0,0.842325447201385
2017-12-15 20,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.028,0.01,97.0,0.8105885747259088,0.8640700134641278,69.32,0.0,0.8105885747259088
2017-12-15 21,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.02,98.0,0.6863819965377957,0.8398297749567225,69.32,0.0,0.6863819965377957
2017-12-15 22,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.032,0.02,98.0,0.691863819965378,0.8531036188277966,69.32,0.0,0.691863819965378
2017-12-15 23,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.034,0.03,98.0,0.9376803231390654,0.894532602423543,69.32,0.0,0.9376803231390654
2017-12-16 00,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.036,0.02,98.0,0.8944027697634162,0.8305168576374578,69.32,0.0,0.8944027697634162
2017-12-16 01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.036,0.02,98.0,0.8799769186381997,0.8535896326216581,69.32,0.0,0.8799769186381997
2017-12-16 02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.036,0.02,98.0,0.86966243508367,0.86966243508367,69.32,1.0,0.86966243508367
2017-12-16 03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.036,0.02,98.0,0.8869734564339297,0.8869734564339297,69.32,1.0,0.8869734564339297
2017-12-16 04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.037,0.01,98.0,0.8944027697634162,0.880157241777265,69.32,0.0,0.8944027697634162
2017-12-16 05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.037,0.01,98.0,0.9314347781813245,0.9314347781813245,69.32,1.0,0.9314347781813245
2017-12-16 06,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.038,0.02,98.0,0.8594922100403924,0.8993652625504905,69.32,0.0,0.8594922100403924
2017-12-16 07,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.041,0.02,99.0,0.8946912867859205,0.8989036353144836,69.32,0.0,0.8946912867859205
2017-12-16 08,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.044,0.02,99.0,0.778995960761685,0.8970427005193308,69.32,0.0,0.778995960761685
2017-12-16 09,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.047,0.01,99.0,0.9486439699942298,0.910199076745528,69.32,0.0,0.9486439699942298
2017-12-16 10,0.002,0.0,0.0,0.0,0.001,0.0,0.0,0.047,0.0,97.0,0.9506635891517601,0.9076168493941142,69.32,0.0,0.9506635891517601
2017-12-16 11,0.002,0.0,0.0,0.0,0.002,0.0,0.0,0.044,0.0,94.0,0.9596076168493941,0.9107256203115985,69.32,0.0,0.9596076168493941
2017-12-16 12,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.036,0.0,82.0,0.9518176572417775,0.9096004039238316,69.32,0.0,0.9518176572417775
2017-12-16 13,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.024,0.0,66.0,1.0191863819965379,0.9015796306982113,69.32,0.0,1.0191863819965379
2017-12-16 14,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.014,0.0,61.0,0.9109924985574149,0.8921162723600694,69.32,0.0,0.9109924985574149
2017-12-16 15,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.012,0.0,85.0,0.9255626081938835,0.8830207732256203,69.32,0.0,0.9255626081938835
2017-12-16 16,0.0,0.0,0.01,0.0,0.0,0.001,0.0,0.011,0.0,95.0,0.9121465666474322,0.8980452971725332,69.32,0.0,0.9121465666474322
2017-12-16 17,0.0,0.0,0.01,0.0,0.0,0.001,0.0,0.01,0.0,0.0,0.921523369878823,0.8965305828043856,69.32,0.0,0.921523369878823
2017-12-16 18,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.009,0.0,0.0,0.8750721292556262,0.8484636468551645,69.32,0.0,0.8750721292556262
2017-12-16 19,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.008,0.0,0.0,1.009665320253895,0.901768439632056,69.32,0.0,1.009665320253895
2017-12-16 20,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.0,0.0,0.8922388920946337,0.8756010771302174,69.32,0.0,0.8922388920946337
2017-12-16 21,0.0,0.0,0.01,0.0,0.0,0.001,0.0,0.006,0.0,0.0,0.778995960761685,0.8386107905366418,69.32,0.0,0.778995960761685
2017-12-16 22,0.0,0.0,0.01,0.0,0.0,0.001,0.0,0.006,0.0,0.0,0.8478577611079054,0.8478577611079054,69.32,1.0,0.8478577611079054
2017-12-16 23,0.0,0.0,0.01,0.0,0.001,0.0,0.0,0.004,0.0,0.0,1.0098095787651473,0.925601951424225,69.32,0.0,1.0098095787651473
2017-12-17 00,0.0,0.0,0.01,0.0,0.001,0.0,0.0,0.004,0.0,0.0,0.815092646021671,0.815092646021671,69.32,1.0,0.815092646021671
2017-12-17 01,0.0,0.0,0.01,0.0,0.001,0.0,0.0,0.004,0.0,0.0,0.8703115983843047,0.8703115983843047,69.32,1.0,0.8703115983843047
2017-12-17 02,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.0,0.0,0.6924408540103867,0.882862088863243,69.32,0.0,0.6924408540103867
2017-12-17 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.8799769186381997,0.9040200038468937,69.32,0.0,0.8799769186381997
2017-12-17 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.7956217541834969,0.7956217541834969,69.32,1.0,0.7956217541834969
2017-12-17 05,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.9665320253894981,0.8764858626658975,69.32,0.0,0.9665320253894981
2017-12-17 06,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.8345354875937682,0.8698582144917979,69.32,0.0,0.8345354875937682
2017-12-17 07,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.9868724754760532,0.9446047316791693,69.32,0.0,0.9868724754760532
2017-12-17 08,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.9232544720138489,0.9161136757068669,69.32,0.0,0.9232544720138489
2017-12-17 09,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.935660703981535,0.9290464512406232,69.32,0.0,0.935660703981535
2017-12-17 10,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.9987016733987307,0.9228289094056551,69.32,0.0,0.9987016733987307
2017-12-17 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296018465089441,0.9565276976341605,69.32,0.0,0.9296018465089441
2017-12-17 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9519619157530295,0.9397576457010965,69.32,0.0,0.9519619157530295
2017-12-17 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952683208309291,0.918429024812464,69.32,0.0,0.8952683208309291
2017-12-17 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9019042123485287,0.9275028851702252,69.32,0.0,0.9019042123485287
2017-12-17 15,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9057991921523371,0.9078404500865552,69.32,0.0,0.9057991921523371
2017-12-17 16,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8452106174264283,0.8427005193306405,69.32,0.0,0.8452106174264283
2017-12-17 17,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580207732256204,0.8760025966532026,69.32,0.0,0.9580207732256204
2017-12-17 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9169070975187538,0.9194733805083974,69.32,0.0,0.9169070975187538
2017-12-17 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809578765147144,0.9228672517994352,69.32,0.0,0.9809578765147144
2017-12-17 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8844489324870168,0.8964584535487594,69.32,0.0,0.8844489324870168
2017-12-17 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716523539594719,0.8716523539594719,69.32,1.0,0.8716523539594719
2017-12-17 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8777697634160416,0.8777697634160416,69.32,1.0,0.8777697634160416
2017-12-17 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851125216387767,0.8839899281330327,69.32,0.0,0.851125216387767
2017-12-18 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8616560877091749,0.8616560877091749,69.32,1.0,0.8616560877091749
2017-12-18 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8762694748990192,0.8762694748990192,69.32,1.0,0.8762694748990192
2017-12-18 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376803231390654,0.9376803231390654,69.32,1.0,0.9376803231390654
2017-12-18 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890796306982112,0.890796306982112,69.32,1.0,0.890796306982112
2017-12-18 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655510675129834,0.8597807270628968,69.32,0.0,0.8655510675129834
2017-12-18 05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9385458742065783,0.9881708020773227,69.32,0.0,0.9385458742065783
2017-12-18 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8817080207732256,0.8839636993128049,69.32,0.0,0.8817080207732256
2017-12-18 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9151759953837277,0.9135297511964972,69.32,0.0,0.9151759953837277
2017-12-18 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9216676283900751,0.9696007973561351,69.32,0.0,0.9216676283900751
2017-12-18 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411425274091172,0.9422711381147959,69.32,0.0,0.9411425274091172
2017-12-18 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9350836699365263,0.9325097943936587,69.32,0.0,0.9350836699365263
2017-12-18 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378245816503176,0.9521061742642817,69.32,0.0,0.9378245816503176
2017-12-18 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157530294287364,0.9475940886067834,69.32,0.0,0.9157530294287364
2017-12-18 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9246970571263705,0.9594329881252468,69.32,0.0,0.9246970571263705
2017-12-18 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9104154645124063,0.9188673161128272,69.32,0.0,0.9104154645124063
2017-12-18 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9500865551067513,0.9181092517791883,69.32,0.0,0.9500865551067513
2017-12-18 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881708020773227,0.8985862665897288,69.32,0.0,0.9881708020773227
2017-12-18 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8630986728216965,0.8882267022504329,69.32,0.0,0.8630986728216965
2017-12-18 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8248701673398732,0.891775746347982,69.32,0.0,0.8248701673398732
2017-12-18 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893392960184651,0.911407241777265,69.32,0.0,0.893392960184651
2017-12-18 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8472302365839585,0.8822232297419835,69.32,0.0,0.8472302365839585
2017-12-18 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765147143681478,0.8609610239731418,69.32,0.0,0.8765147143681478
2017-12-18 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8680034622042702,0.9195037507212926,69.32,0.0,0.8680034622042702
2017-12-18 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799769186381997,0.9477623902032443,69.32,0.0,0.8799769186381997
2017-12-19 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951791428421551,0.7951791428421551,69.32,1.0,0.7951791428421551
2017-12-19 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9088286208886325,0.8647496313393602,69.32,0.0,0.9088286208886325
2017-12-19 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366993652625506,0.8366993652625506,69.32,1.0,0.8366993652625506
2017-12-19 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8828380457780343,0.8828380457780343,69.32,1.0,0.8828380457780343
2017-12-19 04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851125216387767,0.9604491248316985,69.32,0.0,0.851125216387767
2017-12-19 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8229948066935949,0.9031601099759005,69.32,0.0,0.8229948066935949
2017-12-19 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9161858049624928,0.8832628069500545,69.32,0.0,0.9161858049624928
2017-12-19 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8945470282746683,0.8864605372828109,69.32,0.0,0.8945470282746683
2017-12-19 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085401038661282,0.882581586202475,69.32,0.0,0.9085401038661282
2017-12-19 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372475476053088,0.8908604218760019,69.32,0.0,0.9372475476053088
2017-12-19 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8920946335833816,0.9059915368340067,69.32,0.0,0.8920946335833816
2017-12-19 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336410848240047,0.886210404834938,69.32,0.0,0.9336410848240047
2017-12-19 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8912290825158685,0.8927998974161698,69.32,0.0,0.8912290825158685
2017-12-19 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9272937103289095,0.8901205697451939,69.32,0.0,0.9272937103289095
2017-12-19 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8879111367570687,0.8612612749415375,69.32,0.0,0.8879111367570687
2017-12-19 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9023369878822851,0.8865824399429041,69.32,0.0,0.9023369878822851
2017-12-19 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8840161569532603,0.8659678143232673,69.32,0.0,0.8840161569532603
2017-12-19 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8336699365262551,0.8288160619123588,69.32,0.0,0.8336699365262551
2017-12-19 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402769763416043,0.8581429686704457,69.32,0.0,0.9402769763416043
2017-12-19 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8760819388343912,0.9485958838238123,69.32,0.0,0.8760819388343912
2017-12-19 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9769186381996539,0.8561964578987084,69.32,0.0,0.9769186381996539
2017-12-19 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589151759953838,0.8235035077595895,69.32,0.0,0.8589151759953838
2017-12-19 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222735141373342,0.8124861289893027,69.32,0.0,0.8222735141373342
2017-12-19 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8583140988651665,0.8583140988651665,69.32,1.0,0.8583140988651665
2017-12-20 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700591459896134,0.8700591459896134,69.32,1.0,0.8700591459896134
2017-12-20 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311519697843992,0.8311519697843992,69.32,1.0,0.8311519697843992
2017-12-20 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0963646855164455,0.8626658972879401,69.32,0.0,1.0963646855164455
2017-12-20 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944027697634162,0.7934218118869014,69.32,0.0,0.8944027697634162
2017-12-20 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8894979803808425,0.8093142912098481,69.32,0.0,0.8894979803808425
2017-12-20 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086843623773804,0.8495307802107694,69.32,0.0,0.9086843623773804
2017-12-20 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9039238315060589,0.8398350897439792,69.32,0.0,0.9039238315060589
2017-12-20 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9065204847085979,0.8377319525009871,69.32,0.0,0.9065204847085979
2017-12-20 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933929601846509,0.8517553983053422,69.32,0.0,0.933929601846509
2017-12-20 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9235429890363531,0.8785419260789018,69.32,0.0,0.9235429890363531
2017-12-20 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8851702250432776,0.9005907006408115,69.32,0.0,0.8851702250432776
2017-12-20 11,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9395556837853434,0.8975916421174114,69.32,0.0,0.9395556837853434
2017-12-20 12,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912723600692441,0.9099675038722023,69.32,0.0,0.912723600692441
2017-12-20 13,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9294575879976921,0.8968931272208219,69.32,0.0,0.9294575879976921
2017-12-20 14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221004039238316,0.8759756430892582,69.32,0.0,0.9221004039238316
2017-12-20 15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.003,0.02,0.0,0.7730813618003464,0.9095650985513409,69.32,0.0,0.7730813618003464
2017-12-20 16,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.002,0.01,0.0,0.8038084246970572,0.9144547028274669,69.32,0.0,0.8038084246970572
2017-12-20 17,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8997403346797461,0.9043717921462631,69.32,0.0,0.8997403346797461
2017-12-20 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968551644547029,0.8817383909861208,69.32,0.0,0.8968551644547029
2017-12-20 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111367570686671,0.9086843623773804,69.32,0.0,0.9111367570686671
2017-12-20 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9474899019042126,0.8557669461321749,69.32,0.0,0.9474899019042126
2017-12-20 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9088286208886325,0.8457952440246607,69.32,0.0,0.9088286208886325
